"Hit The Road Jack|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30770","Hit The Road Jack","Ray Charles","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-337 Hit The Road Jack 2.mp3"
"Hit The Road Jack|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30772","Hit The Road Jack","Ray Charles","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-337 Hit The Road Jack.mp3"
"Jessica (Single Edit)|Stand Back: the Anthology","2","23230","Jessica (Single Edit)","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\05 Jessica [Single Edit].mp3"
"Jessica (Single Edit)|Stand Back: the Anthology","2","32522","Jessica (Single Edit)","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-05 Jessica (Single Edit).m4a"
"Seven Turns|Stand Back: the Anthology","2","23264","Seven Turns","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\13 Seven Turns.mp3"
"Seven Turns|Stand Back: the Anthology","2","32556","Seven Turns","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-13 Seven Turns.m4a"
"Sister Ray|White Light/White Heat","2","27782","Sister Ray","The Velvet Underground","The Velvet Underground","White Light/White Heat","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\White LightWhite Heat\06 - Sister Ray.mp3"
"Sister Ray|White Light/White Heat","2","27784","Sister Ray","The Velvet Underground","The Velvet Underground","White Light/White Heat","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\White LightWhite Heat\06 Sister Ray.mp3"
"Date w/ IKEA|Brighten the Corners","2","17468","Date w/ IKEA","Pavement","Pavement","Brighten the Corners","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Brighten the Corners\04 Date w-Ikea.mp3"
"Date w/ IKEA|Brighten the Corners","2","17528","Date w/ IKEA","Pavement","Pavement","Brighten the Corners","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Brighten the Corners\19 Date w-Ikea.mp3"
"Here She Comes Now|White Light/White Heat","2","27774","Here She Comes Now","The Velvet Underground","The Velvet Underground","White Light/White Heat","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\White LightWhite Heat\04 - Here She Comes Now.mp3"
"Here She Comes Now|White Light/White Heat","2","27776","Here She Comes Now","The Velvet Underground","The Velvet Underground","White Light/White Heat","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\White LightWhite Heat\04 Here She Comes Now.mp3"
"Cold Rain and Snow|30 Days of Dead","2","9440","Cold Rain and Snow","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\coldrainandsnow.mp3"
"Cold Rain and Snow|30 Days of Dead","2","25706","Cold Rain and Snow","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\coldrainandsnow.mp3"
"Soulshine|The Deep End, Volume 1","2","9180","Soulshine","Gov't Mule","Gov't Mule","The Deep End, Volume 1","P:\FANTOM HDS721010CLA332\Media\Music\Gov't Mule\The Deep End, Volume 1\04 - Soulshine.mp3"
"Soulshine|The Deep End, Volume 1","2","9188","Soulshine","Gov't Mule","Gov't Mule","The Deep End, Volume 1","P:\FANTOM HDS721010CLA332\Media\Music\Gov't Mule\The Deep End, Volume 1\08 - Soulshine.mp3"
"Tennessee Jed,->Let It Grow|30 Days of Dead","2","9484","Tennessee Jed,->Let It Grow","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\tennesseejedletItgrow22a.mp3"
"Tennessee Jed,->Let It Grow|30 Days of Dead","2","25750","Tennessee Jed,->Let It Grow","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\tennesseejedletItgrow22a.mp3"
"Fin|Brighten the Corners","2","17500","Fin","Pavement","Pavement","Brighten the Corners","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Brighten the Corners\12 Fin.mp3"
"Fin|Brighten the Corners","2","17532","Fin","Pavement","Pavement","Brighten the Corners","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Brighten the Corners\20 Fin.mp3"
"Just Ain't Easy|Stand Back: the Anthology","2","23246","Just Ain't Easy","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\09 Just Ain't Easy.mp3"
"Just Ain't Easy|Stand Back: the Anthology","2","32538","Just Ain't Easy","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-09 Just Ain't Easy.m4a"
"New Age|Loaded","2","27442","New Age","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\1-05 New Age.mp3"
"New Age|Loaded","2","27474","New Age","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\2-05 New Age (Full-Length Version).mp3"
"Utopian Fir|Jimmy Stewart 2007","2","28752","Utopian Fir","Umphrey's McGee","Umphrey's McGee","Jimmy Stewart 2007","P:\FANTOM HDS721010CLA332\Media\Music\Umphrey's McGee\Jimmy Stewart 2007\Umphrey's McGee-Jimmy Stewart 2007-05-Utopian Fir.mp3"
"Utopian Fir|Jimmy Stewart 2007","2","28758","Utopian Fir","Umphrey's McGee","Umphrey's McGee","Jimmy Stewart 2007","P:\FANTOM HDS721010CLA332\Media\Music\Umphrey's McGee\Jimmy Stewart 2007\Umphrey's McGee-Jimmy Stewart 2007-08-Utopian Fir.mp3"
"That's the Story of My Life|The Velvet Underground","2","27698","That's the Story of My Life","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\08 - That's The Story Of My Life.mp3"
"That's the Story of My Life|The Velvet Underground","2","27700","That's the Story of My Life","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\08 That's The Story Of My Life.mp3"
"Nothing to It|Strictly Instrumental","2","8198","Nothing to It","Flatt & Scruggs With Doc Watson","Flatt & Scruggs","Strictly Instrumental","P:\FANTOM HDS721010CLA332\Media\Music\Flatt & Scruggs\Strictly Instrumental\02-Nothing to It.mp3"
"Nothing to It|Strictly Instrumental","2","8320","Nothing to It","Flatt & Scruggs with Doc Watson",,"Strictly Instrumental","P:\FANTOM HDS721010CLA332\Media\Music\Flatt & Scruggs with Doc Watson\Strictly Instrumental\02 - Nothing to It.mp3"
"Whipping Post|Stand Back: the Anthology","2","23232","Whipping Post","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\05 Whipping Post.mp3"
"Whipping Post|Stand Back: the Anthology","2","32524","Whipping Post","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-05 Whipping Post.m4a"
"Got What He Wanted|'Round the Wheel","2","27074","Got What He Wanted","The String Cheese Incident","The String Cheese Incident","'Round the Wheel","P:\FANTOM HDS721010CLA332\Media\Music\The String Cheese Incident\'Round the Wheel\09 - String Cheese Incident - Got What He Wanted.mp3"
"Got What He Wanted|'Round the Wheel","2","27076","Got What He Wanted","The String Cheese Incident","The String Cheese Incident","'Round the Wheel","P:\FANTOM HDS721010CLA332\Media\Music\The String Cheese Incident\'Round the Wheel\09 Got What He Wanted.m4a"
"Segue 4|We Walk This Road","2","20902","Segue 4","Randolph, Robert & The Family Band",,"We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Randolph, Robert & The Family Band\We Walk This Road\09-Segue 4.mp3"
"Segue 4|We Walk This Road","2","21714","Segue 4","Robert Randolph & The Family Band","Robert Randolph & The Family Band","We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Robert Randolph & The Family Band\We Walk This Road\09-robert_randolph_and_the_family_band-segue_4.mp3"
"Wasted Words|Stand Back: the Anthology","2","23216","Wasted Words","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\01 Wasted Words.mp3"
"Wasted Words|Stand Back: the Anthology","2","32508","Wasted Words","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-01 Wasted Words.m4a"
"Candy Says|The Velvet Underground","2","27670","Candy Says","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\01 - Candy Says.mp3"
"Candy Says|The Velvet Underground","2","27672","Candy Says","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\01 Candy Says.mp3"
"Trouble No More|Stand Back: the Anthology","2","23224","Trouble No More","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\03 Trouble No More.mp3"
"Trouble No More|Stand Back: the Anthology","2","32516","Trouble No More","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-03 Trouble No More.m4a"
